date_name,local_team,local_result,visitor_result,visitor_team
Campeonato 1958,Gimnasia (LP),2,2,Boca Juniors
Campeonato 1958,Independiente,2,1,Boca Juniors
Campeonato 1958,Boca Juniors,4,2,Gimnasia (LP)
Campeonato 1958,Velez,1,2,Argentinos
Campeonato 1958,Boca Juniors,4,2,Newells
Campeonato 1958,Rosario Central,0,0,Atlanta
Campeonato 1958,Racing Club,4,1,Independiente
Campeonato 1958,Newells,1,1,Boca Juniors
Campeonato 1958,Boca Juniors,4,1,Velez
Campeonato 1958,Atlanta,2,1,Rosario Central
Campeonato 1958,Argentinos,4,5,Velez
Campeonato 1958,Boca Juniors,1,1,Racing Club
Campeonato 1958,Boca Juniors,3,3,Independiente
Campeonato 1958,Lanus,3,3,Racing Club
Campeonato 1958,Atlanta,1,1,Argentinos
Campeonato 1958,Boca Juniors,3,0,Lanus
Campeonato 1958,Gimnasia (LP),2,0,Tigre
Campeonato 1958,Boca Juniors,2,2,River Plate
Campeonato 1958,Newells,1,1,Velez
Campeonato 1958,Velez,0,0,Newells
Campeonato 1958,Argentinos,1,1,Estudiantes (LP)
Campeonato 1958,Estudiantes (LP),5,4,Argentinos
Campeonato 1958,Racing Club,3,1,San Lorenzo
Campeonato 1958,San Lorenzo,2,0,Racing Club
Campeonato 1958,Lanus,2,1,Rosario Central
Campeonato 1958,River Plate,2,2,Boca Juniors
Campeonato 1958,Lanus,0,2,Estudiantes (LP)
Campeonato 1958,River Plate,1,0,Newells
Campeonato 1958,Newells,1,2,River Plate
Campeonato 1958,Velez,1,0,Huracan
Campeonato 1958,Huracan,5,0,Velez
Campeonato 1958,Central Cba (R),0,2,Newells
Campeonato 1958,Lanus,1,1,River Plate
Campeonato 1958,River Plate,3,2,Lanus
Campeonato 1958,Gimnasia (LP),0,0,River Plate
Campeonato 1958,Gimnasia (LP),6,3,Argentinos
Campeonato 1958,Estudiantes (LP),2,1,Lanus
Campeonato 1958,Argentinos,3,3,Gimnasia (LP)
Campeonato 1958,Tigre,2,3,Gimnasia (LP)
Campeonato 1958,San Lorenzo,3,1,Boca Juniors
Campeonato 1958,Racing Club,4,1,Huracan
Campeonato 1958,Huracan,2,4,Racing Club
Campeonato 1958,Lanus,1,2,Tigre
Campeonato 1958,Lanus,0,2,Velez
Campeonato 1958,Velez,2,3,Lanus
Campeonato 1958,Tigre,0,3,Lanus
Campeonato 1958,San Lorenzo,2,3,Rosario Central
Campeonato 1958,Rosario Central,2,1,San Lorenzo
Campeonato 1958,Argentinos,1,1,Racing Club
Campeonato 1958,Boca Juniors,0,2,San Lorenzo
Campeonato 1958,Racing Club,5,2,Argentinos
Campeonato 1958,Independiente,3,2,Atlanta
Campeonato 1958,Racing Club,4,1,Newells
Campeonato 1958,Rosario Central,1,1,Independiente
Campeonato 1958,Independiente,1,1,Rosario Central
Campeonato 1958,Atlanta,2,0,Tigre
Campeonato 1958,Tigre,1,3,Atlanta
Campeonato 1958,Lanus,3,3,Central Cba (R)
Campeonato 1958,Newells,1,3,Central Cba (R)
Campeonato 1958,Rosario Central,2,1,Lanus
Campeonato 1958,San Lorenzo,1,3,Boca Juniors
Campeonato 1958,Rosario Central,3,1,Velez
Campeonato 1958,Central Cba (R),1,0,Racing Club
Campeonato 1958,Huracan,4,0,Newells
Campeonato 1958,Independiente,2,1,Estudiantes (LP)
Campeonato 1958,Estudiantes (LP),2,1,Independiente
Campeonato 1958,Central Cba (R),1,2,San Lorenzo
Campeonato 1958,Estudiantes (LP),2,5,Boca Juniors
Campeonato 1958,Boca Juniors,2,1,Estudiantes (LP)
Campeonato 1958,San Lorenzo,2,2,Newells
Campeonato 1958,Estudiantes (LP),2,1,Rosario Central
Campeonato 1958,Rosario Central,1,1,Estudiantes (LP)
Campeonato 1958,Newells,1,3,San Lorenzo
Campeonato 1958,Central Cba (R),0,0,Rosario Central
Campeonato 1958,Tigre,3,5,Argentinos
Campeonato 1958,Lanus,4,2,Atlanta
Campeonato 1958,Argentinos,1,1,Tigre
Campeonato 1958,River Plate,3,2,Argentinos
Campeonato 1958,San Lorenzo,3,3,Gimnasia (LP)
Campeonato 1958,Gimnasia (LP),2,3,San Lorenzo
Campeonato 1958,Atlanta,4,1,Estudiantes (LP)
Campeonato 1958,Central Cba (R),2,0,Atlanta
Campeonato 1958,Atlanta,2,1,Central Cba (R)
Campeonato 1958,Estudiantes (LP),0,0,Atlanta
Campeonato 1958,Atlanta,1,0,Lanus
Campeonato 1958,Newells,1,2,Huracan
Campeonato 1958,Tigre,0,4,Racing Club
Campeonato 1958,Rosario Central,3,2,Central Cba (R)
Campeonato 1958,San Lorenzo,3,1,River Plate
Campeonato 1958,Lanus,6,0,Gimnasia (LP)
Campeonato 1958,River Plate,2,4,San Lorenzo
Campeonato 1958,Gimnasia (LP),4,1,Lanus
Campeonato 1958,San Lorenzo,0,0,Velez
Campeonato 1958,River Plate,1,0,Gimnasia (LP)
Campeonato 1958,Tigre,4,2,Rosario Central
Campeonato 1958,Rosario Central,6,1,Tigre
Campeonato 1958,Velez,0,2,San Lorenzo
Campeonato 1958,Racing Club,3,1,Tigre
Campeonato 1958,Argentinos,1,3,Independiente
Campeonato 1958,Racing Club,3,2,Central Cba (R)
Campeonato 1958,Independiente,1,1,River Plate
Campeonato 1958,River Plate,1,1,Independiente
Campeonato 1958,River Plate,5,2,Central Cba (R)
Campeonato 1958,Atlanta,3,3,Boca Juniors
Campeonato 1958,Boca Juniors,2,1,Atlanta
Campeonato 1958,Central Cba (R),3,4,River Plate
Campeonato 1958,Gimnasia (LP),1,2,Estudiantes (LP)
Campeonato 1958,Estudiantes (LP),1,2,Gimnasia (LP)
Campeonato 1958,Independiente,1,2,Argentinos
Campeonato 1958,Velez,3,5,Rosario Central
Campeonato 1958,Boca Juniors,3,4,San Lorenzo
Campeonato 1958,Atlanta,2,1,Independiente
Campeonato 1958,Independiente,1,4,Velez
Campeonato 1958,Estudiantes (LP),2,0,Velez
Campeonato 1958,Velez,4,1,Estudiantes (LP)
Campeonato 1958,Lanus,2,0,Newells
Campeonato 1958,Velez,2,2,Racing Club
Campeonato 1958,Newells,1,3,Lanus
Campeonato 1958,Racing Club,2,2,Velez
Campeonato 1958,Newells,0,3,Racing Club
Campeonato 1958,Atlanta,1,1,Racing Club
Campeonato 1958,River Plate,5,2,Tigre
Campeonato 1958,Tigre,0,3,River Plate
Campeonato 1958,Estudiantes (LP),5,1,Huracan
Campeonato 1958,Tigre,4,1,San Lorenzo
Campeonato 1958,Atlanta,2,0,San Lorenzo
Campeonato 1958,Rosario Central,1,0,Newells
Campeonato 1958,Newells,1,1,Rosario Central
Campeonato 1958,San Lorenzo,5,0,Tigre
Campeonato 1958,San Lorenzo,3,2,Estudiantes (LP)
Campeonato 1958,Huracan,0,1,Estudiantes (LP)
Campeonato 1958,Estudiantes (LP),1,2,Racing Club
Campeonato 1958,Racing Club,2,1,Estudiantes (LP)
Campeonato 1958,Tigre,2,3,Boca Juniors
Campeonato 1958,San Lorenzo,0,1,Independiente
Campeonato 1958,Independiente,0,0,San Lorenzo
Campeonato 1958,Boca Juniors,5,1,Tigre
Campeonato 1958,Huracan,1,3,Boca Juniors
Campeonato 1958,Argentinos,0,1,Rosario Central
Campeonato 1958,Estudiantes (LP),2,1,San Lorenzo
Campeonato 1958,Huracan,1,0,Tigre
Campeonato 1958,Central Cba (R),1,3,Independiente
Campeonato 1958,River Plate,2,0,Racing Club
Campeonato 1958,San Lorenzo,0,3,Atlanta
Campeonato 1958,Atlanta,2,0,Newells
Campeonato 1958,Independiente,3,0,Central Cba (R)
Campeonato 1958,Velez,1,0,Independiente
Campeonato 1958,Racing Club,3,2,River Plate
Campeonato 1958,Racing Club,4,0,Lanus
Campeonato 1958,Central Cba (R),2,0,Tigre
Campeonato 1958,River Plate,5,2,Estudiantes (LP)
Campeonato 1958,Newells,0,0,Atlanta
Campeonato 1958,Central Cba (R),7,3,Lanus
Campeonato 1958,Gimnasia (LP),2,2,Racing Club
Campeonato 1958,Boca Juniors,2,2,Huracan
Campeonato 1958,Newells,2,0,Argentinos
Campeonato 1958,Argentinos,2,1,Newells
Campeonato 1958,Tigre,0,2,Central Cba (R)
Campeonato 1958,Tigre,0,2,Huracan
Campeonato 1958,Racing Club,4,1,Gimnasia (LP)
Campeonato 1958,Racing Club,1,2,Atlanta
Campeonato 1958,San Lorenzo,2,0,Central Cba (R)
Campeonato 1958,Estudiantes (LP),3,3,River Plate
Campeonato 1959,Central Cba (R),2,1,Gimnasia (LP)
Campeonato 1959,Argentinos,2,3,Lanus
Campeonato 1959,San Lorenzo,2,1,Newells
Campeonato 1959,River Plate,2,0,Central Cba (R)
Campeonato 1959,Newells,2,1,Boca Juniors
Campeonato 1959,Estudiantes (LP),0,1,Boca Juniors
Campeonato 1959,Boca Juniors,2,2,Estudiantes (LP)
Campeonato 1959,River Plate,1,0,Independiente
Campeonato 1959,Independiente,1,0,River Plate
Campeonato 1959,Central Cba (R),1,0,River Plate
Campeonato 1959,Lanus,4,1,Argentinos
Campeonato 1959,Boca Juniors,0,0,Newells
Campeonato 1959,Huracan,1,1,Central Cba (R)
Campeonato 1959,San Lorenzo,4,0,Central Cba (R)
Campeonato 1959,Huracan,0,0,Rosario Central
Campeonato 1959,Independiente,3,0,Central Cba (R)
Campeonato 1959,Argentinos,2,2,Atlanta
Campeonato 1959,Ferro,0,0,Argentinos
Campeonato 1959,Argentinos,0,1,Ferro
Campeonato 1959,Central Cba (R),3,2,Lanus
Campeonato 1959,Argentinos,1,1,Huracan
Campeonato 1959,Central Cba (R),0,0,Velez
Campeonato 1959,Velez,3,1,Central Cba (R)
Campeonato 1959,Lanus,3,0,Central Cba (R)
Campeonato 1959,Atlanta,2,0,Argentinos
Campeonato 1959,Boca Juniors,0,1,Independiente
Campeonato 1959,Boca Juniors,1,2,Huracan
Campeonato 1959,Rosario Central,2,2,Huracan
Campeonato 1959,Velez,1,1,Estudiantes (LP)
Campeonato 1959,Argentinos,1,2,Racing Club
Campeonato 1959,Newells,1,1,Independiente
Campeonato 1959,Independiente,2,0,Newells
Campeonato 1959,Central Cba (R),1,4,San Lorenzo
Campeonato 1959,Gimnasia (LP),5,2,Central Cba (R)
Campeonato 1959,River Plate,3,3,Huracan
Campeonato 1959,Estudiantes (LP),3,3,Velez
Campeonato 1959,Huracan,1,1,Estudiantes (LP)
Campeonato 1959,Huracan,1,0,Boca Juniors
Campeonato 1959,Central Cba (R),2,1,Rosario Central
Campeonato 1959,Central Cba (R),2,2,Huracan
Campeonato 1959,Rosario Central,0,1,Central Cba (R)
Campeonato 1959,Huracan,1,1,River Plate
Campeonato 1959,Independiente,1,1,Argentinos
Campeonato 1959,Estudiantes (LP),1,4,San Lorenzo
Campeonato 1959,Newells,0,3,San Lorenzo
Campeonato 1959,San Lorenzo,2,4,Racing Club
Campeonato 1959,Atlanta,0,4,San Lorenzo
Campeonato 1959,River Plate,2,3,Boca Juniors
Campeonato 1959,Boca Juniors,5,1,River Plate
Campeonato 1959,Velez,1,1,Independiente
Campeonato 1959,Velez,1,0,Atlanta
Campeonato 1959,Rosario Central,2,0,Argentinos
Campeonato 1959,Independiente,2,3,Velez
Campeonato 1959,Central Cba (R),2,2,Independiente
Campeonato 1959,Atlanta,2,1,Velez
Campeonato 1959,Newells,1,0,Central Cba (R)
Campeonato 1959,Central Cba (R),2,1,Newells
Campeonato 1959,Newells,2,2,Lanus
Campeonato 1959,Lanus,4,0,Newells
Campeonato 1959,Estudiantes (LP),2,4,Ferro
Campeonato 1959,Ferro,2,2,Estudiantes (LP)
Campeonato 1959,Racing Club,5,2,Argentinos
Campeonato 1959,Huracan,3,1,Gimnasia (LP)
Campeonato 1959,Rosario Central,1,2,River Plate
Campeonato 1959,River Plate,2,1,Rosario Central
Campeonato 1959,Atlanta,0,2,Huracan
Campeonato 1959,Huracan,2,2,Atlanta
Campeonato 1959,Gimnasia (LP),2,2,Ferro
Campeonato 1959,Huracan,1,4,Racing Club
Campeonato 1959,Racing Club,3,3,Huracan
Campeonato 1959,Gimnasia (LP),4,3,Huracan
Campeonato 1959,Ferro,3,2,Gimnasia (LP)
Campeonato 1959,Racing Club,2,1,San Lorenzo
Campeonato 1959,Argentinos,1,1,Independiente
Campeonato 1959,Racing Club,6,1,Estudiantes (LP)
Campeonato 1959,Atlanta,2,1,Rosario Central
Campeonato 1959,River Plate,1,2,Newells
Campeonato 1959,Huracan,1,1,Independiente
Campeonato 1959,Independiente,4,0,Huracan
Campeonato 1959,Ferro,4,0,Central Cba (R)
Campeonato 1959,Central Cba (R),1,1,Ferro
Campeonato 1959,Gimnasia (LP),2,0,River Plate
Campeonato 1959,River Plate,2,1,Gimnasia (LP)
Campeonato 1959,Estudiantes (LP),5,2,Central Cba (R)
Campeonato 1959,River Plate,1,2,San Lorenzo
Campeonato 1959,San Lorenzo,3,0,River Plate
Campeonato 1959,San Lorenzo,5,3,Ferro
Campeonato 1959,Huracan,2,0,Newells
Campeonato 1959,Ferro,3,0,San Lorenzo
Campeonato 1959,Newells,2,1,River Plate
Campeonato 1959,Independiente,1,4,Boca Juniors
Campeonato 1959,San Lorenzo,4,2,Lanus
Campeonato 1959,Lanus,2,4,San Lorenzo
Campeonato 1959,Argentinos,5,0,Rosario Central
Campeonato 1959,Newells,1,1,Huracan
Campeonato 1959,Lanus,2,1,Huracan
Campeonato 1959,Huracan,2,1,Lanus
Campeonato 1959,Central Cba (R),1,0,Estudiantes (LP)
Campeonato 1959,Central Cba (R),1,3,Racing Club
Campeonato 1959,Racing Club,6,2,Central Cba (R)
Campeonato 1959,Atlanta,0,0,Gimnasia (LP)
Campeonato 1959,Gimnasia (LP),1,1,Atlanta
Campeonato 1959,Estudiantes (LP),2,1,Racing Club
Campeonato 1959,Rosario Central,0,0,Atlanta
Campeonato 1959,San Lorenzo,1,0,Atlanta
Campeonato 1959,Estudiantes (LP),3,2,Gimnasia (LP)
Campeonato 1959,River Plate,3,2,Racing Club
Campeonato 1959,Newells,2,0,Velez
Campeonato 1959,Velez,2,2,Newells
Campeonato 1959,Velez,0,0,Ferro
Campeonato 1959,Estudiantes (LP),5,3,Huracan
Campeonato 1959,Ferro,1,2,Lanus
Campeonato 1959,Lanus,0,3,Ferro
Campeonato 1959,San Lorenzo,1,0,Boca Juniors
Campeonato 1959,Boca Juniors,1,2,San Lorenzo
Campeonato 1959,Ferro,0,2,Independiente
Campeonato 1959,Rosario Central,1,1,San Lorenzo
Campeonato 1959,Lanus,2,2,Velez
Campeonato 1959,Newells,2,2,Ferro
Campeonato 1959,Racing Club,4,0,Rosario Central
Campeonato 1959,Rosario Central,0,4,Racing Club
Campeonato 1959,Ferro,1,1,Newells
Campeonato 1959,Rosario Central,0,0,Velez
Campeonato 1959,Boca Juniors,1,3,Velez
Campeonato 1959,San Lorenzo,2,1,Argentinos
Campeonato 1959,San Lorenzo,0,2,Rosario Central
Campeonato 1959,Velez,4,2,Rosario Central
Campeonato 1959,Independiente,1,1,Ferro
Campeonato 1959,Argentinos,3,1,Estudiantes (LP)
Campeonato 1959,Ferro,3,0,Rosario Central
Campeonato 1959,Lanus,2,2,River Plate
Campeonato 1959,Lanus,2,1,Rosario Central
Campeonato 1959,Rosario Central,3,1,Lanus
Campeonato 1959,Velez,1,2,Huracan
Campeonato 1959,Velez,2,2,Argentinos
Campeonato 1959,Argentinos,2,2,Velez
Campeonato 1959,Huracan,0,0,Velez
Campeonato 1959,Argentinos,3,1,San Lorenzo
Campeonato 1959,Boca Juniors,2,1,Gimnasia (LP)
Campeonato 1959,River Plate,2,1,Lanus
Campeonato 1959,River Plate,3,2,Velez
Campeonato 1959,Velez,1,2,River Plate
Campeonato 1959,San Lorenzo,6,3,Huracan
Campeonato 1959,Huracan,1,4,San Lorenzo
Campeonato 1959,Racing Club,2,2,Atlanta
Campeonato 1959,Estudiantes (LP),2,1,Argentinos
Campeonato 1959,Central Cba (R),0,0,Argentinos
Campeonato 1959,Gimnasia (LP),1,3,Boca Juniors
Campeonato 1959,Rosario Central,2,1,Ferro
Campeonato 1959,Racing Club,4,0,Ferro
Campeonato 1959,Ferro,1,1,Racing Club
Campeonato 1959,Gimnasia (LP),0,3,Racing Club
Campeonato 1959,Newells,0,0,Argentinos
Campeonato 1959,Lanus,2,1,Racing Club
Campeonato 1959,Racing Club,3,1,Lanus
Campeonato 1959,Newells,1,0,Rosario Central
Campeonato 1959,Rosario Central,0,0,Newells
Campeonato 1959,Atlanta,1,1,Ferro
Campeonato 1959,Ferro,0,0,Atlanta
Campeonato 1959,Ferro,2,1,River Plate
Campeonato 1959,Racing Club,2,3,Gimnasia (LP)
Campeonato 1959,San Lorenzo,3,3,Estudiantes (LP)
Campeonato 1959,Velez,0,1,Racing Club
Campeonato 1959,Racing Club,1,1,Velez
Campeonato 1959,San Lorenzo,0,1,Independiente
Campeonato 1959,Independiente,2,3,San Lorenzo
Campeonato 1959,Racing Club,2,3,River Plate
Campeonato 1959,Huracan,0,2,Argentinos
Campeonato 1959,Atlanta,3,1,Racing Club
Campeonato 1959,Independiente,2,0,Atlanta
Campeonato 1959,Velez,4,1,Gimnasia (LP)
Campeonato 1959,Lanus,1,3,Boca Juniors
Campeonato 1959,Boca Juniors,2,2,Lanus
Campeonato 1959,Gimnasia (LP),2,0,Velez
Campeonato 1959,Estudiantes (LP),2,0,River Plate
Campeonato 1959,Atlanta,1,1,Independiente
Campeonato 1959,Huracan,2,1,Ferro
Campeonato 1959,Ferro,1,1,Velez
Campeonato 1959,Central Cba (R),0,2,Boca Juniors
Campeonato 1959,Boca Juniors,2,1,Central Cba (R)
Campeonato 1959,Ferro,3,0,Huracan
Campeonato 1959,River Plate,5,0,Ferro
Campeonato 1959,Atlanta,1,0,Newells
Campeonato 1959,Racing Club,1,3,Independiente
Campeonato 1959,Independiente,3,4,Racing Club
Campeonato 1959,Newells,2,0,Atlanta
Campeonato 1959,Independiente,0,0,Gimnasia (LP)
Campeonato 1959,Gimnasia (LP),3,3,Independiente
Campeonato 1959,Argentinos,1,2,Newells
Campeonato 1959,River Plate,5,0,Estudiantes (LP)
Campeonato 1959,Velez,2,5,Boca Juniors
Campeonato 1959,Velez,2,3,Lanus
Campeonato 1959,Boca Juniors,0,3,Argentinos
Campeonato 1959,Argentinos,4,1,Central Cba (R)
Campeonato 1959,Boca Juniors,2,2,Atlanta
Campeonato 1959,Gimnasia (LP),1,4,San Lorenzo
Campeonato 1959,San Lorenzo,1,0,Velez
Campeonato 1959,River Plate,1,0,Atlanta
Campeonato 1959,Atlanta,1,0,River Plate
Campeonato 1959,Lanus,1,2,Atlanta
Campeonato 1959,Estudiantes (LP),1,2,Newells
Campeonato 1959,Newells,1,0,Racing Club
Campeonato 1959,Atlanta,2,2,Lanus
Campeonato 1959,River Plate,2,1,Argentinos
Campeonato 1959,San Lorenzo,3,2,Gimnasia (LP)
Campeonato 1959,Estudiantes (LP),1,1,Atlanta
Campeonato 1959,Argentinos,1,1,River Plate
Campeonato 1959,Gimnasia (LP),3,1,Lanus
Campeonato 1959,Independiente,1,0,Estudiantes (LP)
Campeonato 1959,Estudiantes (LP),2,0,Independiente
Campeonato 1959,Lanus,1,1,Gimnasia (LP)
Campeonato 1959,Rosario Central,2,1,Estudiantes (LP)
Campeonato 1959,Rosario Central,6,2,Gimnasia (LP)
Campeonato 1959,Gimnasia (LP),3,1,Rosario Central
Campeonato 1959,Estudiantes (LP),3,3,Rosario Central
Campeonato 1959,Rosario Central,4,0,Independiente
Campeonato 1959,Atlanta,3,2,Central Cba (R)
Campeonato 1959,Velez,1,1,San Lorenzo
Campeonato 1959,Central Cba (R),1,1,Atlanta
Campeonato 1959,Gimnasia (LP),1,2,Estudiantes (LP)
Campeonato 1959,Argentinos,1,1,Gimnasia (LP)
Campeonato 1959,Gimnasia (LP),3,2,Argentinos
Campeonato 1959,Independiente,3,1,Rosario Central
Campeonato 1959,Newells,3,0,Gimnasia (LP)
Campeonato 1959,Gimnasia (LP),2,0,Newells
Campeonato 1959,Newells,2,0,Estudiantes (LP)
Campeonato 1959,Lanus,1,0,Independiente
Campeonato 1959,Estudiantes (LP),3,1,Lanus
Campeonato 1959,Ferro,1,1,Boca Juniors
Campeonato 1959,Racing Club,3,1,Boca Juniors
Campeonato 1959,Lanus,2,3,Estudiantes (LP)
Campeonato 1959,Atlanta,2,0,Estudiantes (LP)
Campeonato 1959,Racing Club,4,2,Newells
Campeonato 1959,Boca Juniors,2,0,Rosario Central
Campeonato 1959,Rosario Central,2,1,Boca Juniors
Campeonato 1959,Boca Juniors,3,1,Racing Club
Campeonato 1959,Argentinos,3,1,Boca Juniors
Campeonato 1959,Boca Juniors,1,2,Ferro
Campeonato 1959,Atlanta,1,1,Boca Juniors
Campeonato 1959,Independiente,1,1,Lanus
Campeonato 1960,Atlanta,2,2,Lanus
Campeonato 1960,Newells,3,0,Lanus
Campeonato 1960,Huracan,1,0,Ferro
Campeonato 1960,San Lorenzo,2,2,Chacarita
Campeonato 1960,Chacarita,4,2,San Lorenzo
Campeonato 1960,Atlanta,0,0,Newells
Campeonato 1960,Lanus,1,3,Atlanta
Campeonato 1960,Estudiantes (LP),2,0,Ferro
Campeonato 1960,Ferro,1,2,Estudiantes (LP)
Campeonato 1960,Lanus,1,0,Newells
Campeonato 1960,Ferro,2,4,Huracan
Campeonato 1960,Newells,3,0,River Plate
Campeonato 1960,Estudiantes (LP),1,2,Rosario Central
Campeonato 1960,Independiente,2,0,Boca Juniors
Campeonato 1960,River Plate,3,1,Estudiantes (LP)
Campeonato 1960,Estudiantes (LP),2,1,Racing Club
Campeonato 1960,Racing Club,4,1,Estudiantes (LP)
Campeonato 1960,San Lorenzo,1,1,Atlanta
Campeonato 1960,Atlanta,2,1,San Lorenzo
Campeonato 1960,Gimnasia (LP),2,0,Estudiantes (LP)
Campeonato 1960,Chacarita,1,1,Boca Juniors
Campeonato 1960,Boca Juniors,5,0,Chacarita
Campeonato 1960,Gimnasia (LP),3,1,San Lorenzo
Campeonato 1960,Newells,5,3,Rosario Central
Campeonato 1960,Rosario Central,4,1,Newells
Campeonato 1960,Argentinos,4,0,Newells
Campeonato 1960,Newells,1,1,Argentinos
Campeonato 1960,Independiente,2,0,Gimnasia (LP)
Campeonato 1960,Racing Club,5,5,Gimnasia (LP)
Campeonato 1960,Lanus,1,3,Boca Juniors
Campeonato 1960,Gimnasia (LP),1,1,Racing Club
Campeonato 1960,Velez,3,1,Independiente
Campeonato 1960,Independiente,2,0,Velez
Campeonato 1960,Velez,1,0,San Lorenzo
Campeonato 1960,River Plate,3,0,Ferro
Campeonato 1960,Argentinos,3,2,Atlanta
Campeonato 1960,Ferro,0,2,River Plate
Campeonato 1960,Estudiantes (LP),2,1,River Plate
Campeonato 1960,San Lorenzo,4,2,Velez
Campeonato 1960,Rosario Central,3,2,Estudiantes (LP)
Campeonato 1960,Newells,1,3,Atlanta
Campeonato 1960,Atlanta,1,3,Argentinos
Campeonato 1960,Chacarita,3,0,Ferro
Campeonato 1960,Ferro,1,2,Racing Club
Campeonato 1960,Argentinos,3,3,Independiente
Campeonato 1960,Independiente,0,4,Argentinos
Campeonato 1960,River Plate,2,1,Gimnasia (LP)
Campeonato 1960,Argentinos,4,2,Estudiantes (LP)
Campeonato 1960,Estudiantes (LP),1,4,Argentinos
Campeonato 1960,Lanus,1,1,River Plate
Campeonato 1960,Independiente,3,2,Estudiantes (LP)
Campeonato 1960,Estudiantes (LP),2,2,Independiente
Campeonato 1960,River Plate,2,2,Lanus
Campeonato 1960,Boca Juniors,4,1,Estudiantes (LP)
Campeonato 1960,Velez,1,0,Huracan
Campeonato 1960,Huracan,2,1,Velez
Campeonato 1960,Racing Club,4,1,Argentinos
Campeonato 1960,Argentinos,1,1,Racing Club
Campeonato 1960,Boca Juniors,3,1,River Plate
Campeonato 1960,Chacarita,1,1,Independiente
Campeonato 1960,San Lorenzo,2,1,Racing Club
Campeonato 1960,Independiente,1,1,Chacarita
Campeonato 1960,Estudiantes (LP),3,2,Lanus
Campeonato 1960,San Lorenzo,1,2,River Plate
Campeonato 1960,River Plate,3,0,San Lorenzo
Campeonato 1960,San Lorenzo,2,0,Gimnasia (LP)
Campeonato 1960,Lanus,0,0,Estudiantes (LP)
Campeonato 1960,Argentinos,1,1,Gimnasia (LP)
Campeonato 1960,Gimnasia (LP),1,4,Argentinos
Campeonato 1960,Lanus,1,1,Rosario Central
Campeonato 1960,Huracan,1,1,Newells
Campeonato 1960,Newells,1,0,Huracan
Campeonato 1960,River Plate,2,1,Newells
Campeonato 1960,Rosario Central,1,0,Lanus
Campeonato 1960,Racing Club,2,1,San Lorenzo
Campeonato 1960,Gimnasia (LP),0,1,River Plate
Campeonato 1960,River Plate,1,1,Boca Juniors
Campeonato 1960,Atlanta,1,1,Estudiantes (LP)
Campeonato 1960,Racing Club,3,2,Ferro
Campeonato 1960,Newells,1,1,Ferro
Campeonato 1960,Ferro,1,1,Chacarita
Campeonato 1960,Atlanta,1,2,Boca Juniors
Campeonato 1960,Ferro,2,0,Newells
Campeonato 1960,Estudiantes (LP),2,1,Atlanta
Campeonato 1960,Independiente,1,0,River Plate
Campeonato 1960,Huracan,1,2,Racing Club
Campeonato 1960,Racing Club,2,2,Huracan
Campeonato 1960,River Plate,3,0,Independiente
Campeonato 1960,Rosario Central,0,0,San Lorenzo
Campeonato 1960,San Lorenzo,1,1,Rosario Central
Campeonato 1960,Argentinos,0,1,River Plate
Campeonato 1960,San Lorenzo,2,1,Boca Juniors
Campeonato 1960,Boca Juniors,3,3,San Lorenzo
Campeonato 1960,River Plate,5,1,Argentinos
Campeonato 1960,Lanus,4,1,Gimnasia (LP)
Campeonato 1960,Chacarita,5,1,Newells
Campeonato 1960,Rosario Central,2,1,Chacarita
Campeonato 1960,Newells,1,5,San Lorenzo
Campeonato 1960,Chacarita,3,1,Rosario Central
Campeonato 1960,San Lorenzo,2,0,Newells
Campeonato 1960,Chacarita,2,2,Gimnasia (LP)
Campeonato 1960,Boca Juniors,4,4,Atlanta
Campeonato 1960,Gimnasia (LP),5,1,Chacarita
Campeonato 1960,Estudiantes (LP),1,2,Boca Juniors
Campeonato 1960,Newells,1,2,Velez
Campeonato 1960,Velez,1,0,Newells
Campeonato 1960,Velez,6,3,Rosario Central
Campeonato 1960,Gimnasia (LP),7,2,Lanus
Campeonato 1960,Rosario Central,2,2,Velez
Campeonato 1960,Newells,2,1,Chacarita
Campeonato 1960,Boca Juniors,0,1,Independiente
Campeonato 1960,Argentinos,5,1,Huracan
Campeonato 1960,Chacarita,2,1,Huracan
Campeonato 1960,Boca Juniors,1,0,Racing Club
Campeonato 1960,Ferro,0,0,Gimnasia (LP)
Campeonato 1960,Velez,3,3,Ferro
Campeonato 1960,Huracan,2,1,Estudiantes (LP)
Campeonato 1960,Estudiantes (LP),1,2,Huracan
Campeonato 1960,Atlanta,3,2,Huracan
Campeonato 1960,Huracan,1,1,Atlanta
Campeonato 1960,Racing Club,4,0,Chacarita
Campeonato 1960,Racing Club,0,0,Boca Juniors
Campeonato 1960,Ferro,2,0,Lanus
Campeonato 1960,Lanus,0,0,Ferro
Campeonato 1960,Boca Juniors,4,0,Ferro
Campeonato 1960,Chacarita,1,3,Velez
Campeonato 1960,Velez,1,1,Chacarita
